	logFC	AveExpr	t	P.Value	adj.P.Val	B
Gm47270	-0.0771003696350095	0.237196132622473	-1.44118683946629	0.179755570319725	0.999789400686269	-4.51593739992428
Plek2	-0.172452725493889	0.514582504085741	-1.44105267211811	0.1797925654256	0.999789400686269	-4.51606034361105
Gm20500	-0.0746373986098442	0.0910189039525194	-1.44094562559269	0.179822086953486	0.999789400686269	-4.51615843067824
Gm42768	-0.282171226325978	2.39200561530858	-1.44092017081385	0.179829107539805	0.999789400686269	-4.51618175437531
Slc39a6	0.0795960906060626	3.77306904659501	1.44067074750814	0.179897912460954	0.999789400686269	-4.5164102837557
Polrmt	-0.10734530473364	2.92173549992157	-1.43999810807085	0.180083576504581	0.999789400686269	-4.51702646712071
Papss2	-0.273197181852328	5.17594649925174	-1.43970791142737	0.18016372814691	0.999789400686269	-4.51729225745441
Gm15860	0.0893280722031467	0.293227199507863	1.43961157010275	0.180190344151552	0.999789400686269	-4.51738048961945
Gm43130	-0.117794747572836	0.873734653636041	-1.43953629631564	0.180211142217224	0.999789400686269	-4.51744942523655
Ndp	0.140999624014715	0.706709899583073	1.43942896914402	0.180240800153102	0.999789400686269	-4.51754771181997
Gm44064	0.0583347578600226	0.137055919520145	1.4390867841341	0.180335384738379	0.999789400686269	-4.51786104597917
Fbxo32	-0.184005819493624	4.588230506811	-1.43907419011979	0.180338866705711	0.999789400686269	-4.51787257735457
Gm18883	0.0507712090295867	0.109905420716982	1.43891761279413	0.180382161691385	0.999789400686269	-4.51801593853534
Gm26707	-0.0487589593713475	0.0470182370071445	-1.43885778986705	0.180398705597827	0.999789400686269	-4.5180707097222
Cxcr2	-0.07098846454993	0.0964067016831368	-1.43880773840876	0.180412548222927	0.999789400686269	-4.51811653361537
Dgke	0.207565021315409	4.50024676738503	1.43880351907963	0.18041371519535	0.999789400686269	-4.51812039652089
Gm19689	-0.0812241777188938	0.428721897845596	-1.43856142684666	0.180480683336279	0.999789400686269	-4.51834202767551
5730409E04Rik	0.102638566198991	3.5818743640672	1.43845418530282	0.18051035555308	0.999789400686269	-4.51844019876371
AI429214	-0.176589362788325	1.03113712084997	-1.43815445904326	0.180593307712474	0.999789400686269	-4.51871455262273
Acsm5	0.0677114533811881	0.0668842692930231	1.43805270547463	0.180621476421252	0.999789400686269	-4.51880768530538
Gm47590	-0.181366712830673	0.624903061528198	-1.43767453388341	0.180726199625235	0.999789400686269	-4.51915378476752
Klhl4	-0.117726813012283	1.55716074745302	-1.43744734373815	0.18078913806152	0.999789400686269	-4.5193616828495
Gm16984	-0.0780979480911591	0.171890703487383	-1.43743012858629	0.180793907935774	0.999789400686269	-4.51937743541311
F7	-0.0579878564135879	0.0813751907300571	-1.43719672651737	0.180858588254808	0.999789400686269	-4.51959099739696
Ascc2	-0.0810651338431788	4.01688106218769	-1.43696678366929	0.180922329319563	0.999789400686269	-4.51980137526968
Zfp532	0.0860237293208	5.24490786731484	1.43681958103371	0.180963144562834	0.999789400686269	-4.51993604311416
Nell2	0.223953398897181	4.92423556702115	1.43672573005014	0.18098917097299	0.999789400686269	-4.52002189835321
Gm33195	-0.112271467476243	0.519596078610748	-1.43669093288408	0.180998821609239	0.999789400686269	-4.52005373013778
Itgb8	0.164626976854124	9.28675361866178	1.4366683940773	0.181005072750546	0.999789400686269	-4.52007434797899
Tmem158	-0.128860162274671	0.903329275159586	-1.43660366493639	0.181023026414239	0.999789400686269	-4.5201335592991
Gm42659	0.0850630587046761	1.6616246298113	1.43648040279184	0.181057219357467	0.999789400686269	-4.52024630986841
4930426L09Rik	0.0947463710736609	0.230062235580479	1.43641155181206	0.181076321038309	0.999789400686269	-4.52030928700664
Gm94	-0.0685547863775682	0.0608582751573261	-1.4363170224465	0.181102549614443	0.999789400686269	-4.52039574909835
Net1	-0.165842816729273	4.66570508899803	-1.43625698676197	0.181119209094354	0.999789400686269	-4.52045065959886
Tnni1	0.353232777379867	0.328110959124859	1.43589663641963	0.181219231335034	0.999789400686269	-4.52078022024578
Hmgn2-ps1	0.0514015051293892	0.0714837536881031	1.43589216320176	0.18122047326049	0.999789400686269	-4.52078431096451
Mecom	-0.179331805984089	3.77206868592474	-1.4356836660749	0.181278367608431	0.999789400686269	-4.52097497186236
Hck	0.18895894924335	1.48232955249458	1.43568006883616	0.181279366608953	0.999789400686269	-4.52097826123355
Mettl18	0.147870727741466	2.15566790373586	1.43562448870272	0.181294802541753	0.999789400686269	-4.52102908398838
Zpld1	-0.0732999363203638	0.12818336404802	-1.43532369187158	0.181378360528699	0.999789400686269	-4.52130411503723
1700029J03Rik	0.0476950981222426	0.035727495619421	1.43527516138541	0.181391844839492	0.999789400686269	-4.52134848545839
Umad1	-0.183131058760718	1.88040831082405	-1.43517075310122	0.1814208578361	0.999789400686269	-4.52144394095104
Adgra3	-0.162668353594783	5.28427907959194	-1.4351175834507	0.18143563415546	0.999789400686269	-4.5214925499225
Fermt3	-0.10196478638909	2.48120568098559	-1.43507419050334	0.181447694204848	0.999789400686269	-4.5215322200504
Dnaja1-ps	-0.109882927266503	0.202569998230234	-1.43500781488824	0.181466143072946	0.999789400686269	-4.52159289979113
Il18rap	-0.217628452028563	0.651794392571749	-1.43496660190815	0.181477598882777	0.999789400686269	-4.52163057538159
Hmgb1-ps9	0.0829815734800232	0.143266839795652	1.43486446862298	0.181505991135969	0.999789400686269	-4.52172393976014
Erp44	0.0594035370062382	4.05235406029953	1.43466632974459	0.181561083027032	0.999789400686269	-4.52190505632707
Gm48448	-0.0553244370082266	0.0355710326680998	-1.43428543930598	0.181667028586432	0.999789400686269	-4.52225318475437
Aif1	0.128867311651769	1.23480573911623	1.43399854261078	0.18174686447393	0.999789400686269	-4.52251537006464
Slc12a6	0.0743337978838346	6.04067442672431	1.43380875572518	0.181799693714291	0.999789400686269	-4.52268879381831
Tab1	-0.0920940373703228	3.63874877639251	-1.43379307458749	0.181804059316486	0.999789400686269	-4.52270312237747
Gm24497	0.457921910771622	1.62130924869225	1.43370527550855	0.181828504087576	0.999789400686269	-4.5227833467138
Gm20661	0.0642050827207846	0.431740954357063	1.4336852058525	0.181834092219048	0.999789400686269	-4.52280168450191
Pcdh1	-0.0781003521400708	3.92944532642323	-1.43360611782866	0.181856114667526	0.999789400686269	-4.52287394639418
Fcer2a	0.0630279592486022	0.0638108441958935	1.43356441295058	0.181867728513932	0.999789400686269	-4.52291205080148
Cbx3	-0.149880503539544	4.79749746572413	-1.43335001740273	0.181927442738465	0.999789400686269	-4.52310792732137
Aven	-0.103853039415078	2.40567288693621	-1.43267129418109	0.182116593736439	0.999789400686269	-4.52372791559971
Zfp981	0.116478785331661	0.316869486954352	1.43214598763023	0.182263104970815	0.999789400686269	-4.52420765043575
4930405N21Rik	0.0711996946724583	0.143119005500631	1.43208018845416	0.182281463864977	0.999789400686269	-4.5242677344058
Eldr	-0.139009769257269	0.298226472364107	-1.43195469670707	0.182316482206768	0.999789400686269	-4.52438232185602
Zbtb6	-0.100300007252749	3.91317015754578	-1.43163179454767	0.182406614153022	0.999789400686269	-4.52467714031962
Wnk2	-0.217759652637875	2.23102657891992	-1.43136717492683	0.182480506035961	0.999789400686269	-4.52491871741258
Ptpn7	0.119639645869451	0.790007180834553	1.43136582028043	0.182480884370667	0.999789400686269	-4.52491995403467
Sspo	-0.0971598783010349	1.41279576146032	-1.43118620155772	0.182531055426259	0.999789400686269	-4.5250839175583
Ecm2	0.0971608915999478	5.57068927774569	1.43077457649732	0.182646074894054	0.999789400686269	-4.52545962263564
Paf1	0.091906919149112	4.17899287055017	1.43030971800088	0.182776043719038	0.999789400686269	-4.52588384279001
Cep19	0.0900336765444948	2.70868298970274	1.43026188090815	0.182789422875924	0.999789400686269	-4.52592749352545
Gm38416	-0.0668917843552696	0.0485580598611052	-1.43018165310154	0.1828118629994	0.999789400686269	-4.52600069853103
Ldha-ps2	-0.0912679938810207	0.337855015322019	-1.43001182155955	0.182859373505813	0.999789400686269	-4.52615565612691
Gm43442	-0.103111077840529	0.72981828377049	-1.42983667610236	0.182908381632732	0.999789400686269	-4.52631545140591
Gm42577	0.145830175965447	0.81708429224043	1.42979075284121	0.182921233454455	0.999789400686269	-4.52635734801857
Gm44679	-0.174234159215889	1.05503490986793	-1.42962617566254	0.182967297420509	0.999789400686269	-4.52650748850761
Gm43412	-0.184100346940284	0.62767973638191	-1.42919720637732	0.183087409408436	0.999789400686269	-4.52689878296994
Htr3b	0.0513821276712437	0.0410299799514073	1.42908480486718	0.183118893119159	0.999789400686269	-4.5270013017385
Azin1	0.11326695835978	6.3359963761011	1.42852592621483	0.183275503931445	0.999789400686269	-4.52751097441304
Nf2	0.0659040213951556	5.58135548422243	1.42834494567997	0.183326243404502	0.999789400686269	-4.52767599662148
Gpr174	0.0614479963593796	0.0762582270115688	1.4283092400607	0.183336255203299	0.999789400686269	-4.52770855243485
Gpc2	-0.152513968499929	1.11135154350286	-1.42799017508624	0.183425741244226	0.999789400686269	-4.52799945043623
Gm44037	-0.106280428900889	0.817454235970748	-1.42792359235941	0.183444419963816	0.999789400686269	-4.52806015064101
R3hdml	0.0455412125733903	0.0329420563480239	1.42790881492709	0.183448565756449	0.999789400686269	-4.52807362228473
Fanci	-0.180434536204897	0.47922713352909	-1.42785223933485	0.183464438717071	0.999789400686269	-4.52812519792243
Lmln	0.182309559710429	2.44498107033158	1.42783182769945	0.183470165733943	0.999789400686269	-4.52814380536573
Gm42814	-0.0466721401261933	0.027432390596321	-1.42769952058226	0.183507291649422	0.999789400686269	-4.52826441417348
Gm47737	-0.0883895397062669	0.234599463409289	-1.42741818752296	0.183586256172477	0.999789400686269	-4.52852085143978
